id,col_1,col_2,item_name,item_nm,item_desc,item_type_id,slot_type,item_quality,base_value,in_case,is_tradable,binds_on_purchase,is_auction,auction_baseprice,grid_count,transaction_tax_rate,max_stack_size,max_per_listing,collectible_item_type_id,skills,specified_obtain,drop_group_id,show_item,icon_path,icon_atlas,collection,rank7count,item_access,collection_coin,number,number_weight,cost,model_3D,is_show,exchangeId,is_sale,room_price
1055007,海蓝宝晶体,绿柱石家族的一个蓝色变种，因含二价铁离子呈海水般的蓝色。晶体常呈六方柱状，透明至半透明。是三月生辰石，清澈明亮的晶体备受收藏家和珠宝市场青睐，象征沉着与勇敢。,itemName_1055007,itemName_1055007,itemDesc_1055007,[105],13,5,39168,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1055007,iconitem105,392,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1055008,西瓜碧玺,碧玺（电气石）中一种独特的品种，晶体横截面中心呈粉红色，外围为绿色，酷似西瓜的剖面。成因复杂，产量稀少。这种鲜明的色彩对比使其成为收藏级珍品和独特的设计素材。,itemName_1055008,itemName_1055008,itemDesc_1055008,[105],11,5,34344,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1055008,iconitem105,343,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1055009,变彩欧泊,一种珍贵的蛋白石，其内部二氧化硅球体规则排列，衍射光线产生五彩斑斓、随角度变幻的虹彩效应。主要产自澳大利亚，是十月生辰石，以其变幻莫测的美学价值深受喜爱。,itemName_1055009,itemName_1055009,itemDesc_1055009,[105],11,5,21840,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1055009,iconitem105,218,0,[1002],0,"[0,105]","[2999999,1]",[0],Cube,1,[0],1,
1056001,帕拉伊巴碧玺,碧玺中最名贵的品种，因含铜元素呈现鲜艳的霓虹蓝绿色，荧光感极强。最初发现于巴西帕拉伊巴州，产量极稀，其耀眼独特的色泽使其在宝石界享有至高地位，价值不菲。,itemName_1056001,itemName_1056001,itemDesc_1056001,[105],11,6,52500,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056001,iconitem105,525,0,[1002],0.00665905631659056,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056002,亚历山大变石,金绿宝石的变种，具有在日光下呈绿、蓝绿色，在白炽灯光下变为红、紫红色的强烈变色效应。这种神奇的光致变色特性源于铬元素，极其罕见，是六月生辰石之一。,itemName_1056002,itemName_1056002,itemDesc_1056002,[105],12,6,128000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056002,iconitem105,1280,0,[1002],0.0162354134956875,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056003,鸽血红宝石,对顶级红色蓝宝石（刚玉）的颜色描述，特指饱和度极高、色泽浓郁纯正、不带任何棕色调的鲜艳红色，犹如鸽子鲜血。是红宝石中的极品，主要产自缅甸，象征激情与权力。,itemName_1056003,itemName_1056003,itemDesc_1056003,[105],11,6,75500,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056003,iconitem105,755,0,[1002],0.0095763571790969,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056004,祖母绿宝石,绿柱石家族中最珍贵的成员，因含铬或钒元素呈现浓艳的翠绿色。内部常含天然包裹体，被称为“花园”。是五月生辰石，顶级产地为哥伦比亚，以其生机勃勃的绿色闻名于世。,itemName_1056004,itemName_1056004,itemDesc_1056004,[105],11,6,87000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056004,iconitem105,870,0,[1002],0.0110350076103501,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056005,黑欧泊,欧泊中的贵族品种，体色为深蓝、深灰或黑色，在此基础上呈现更加鲜艳夺目的变彩。深色基底使虹彩效应更为突出，主要产自澳大利亚闪电岭，是欧泊收藏家的终极目标。,itemName_1056005,itemName_1056005,itemDesc_1056005,[105],22,6,295500,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1056005,iconitem105,2955,0,[1002],0.0374809741248097,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056006,冰种飘花翡翠,翡翠的一个高档品种。“冰种”指质地通透如冰，“飘花”则指内部有丝带状蓝色或绿色色根分布，如同水墨画意境。水头足，灵秀清雅，是现代翡翠饰品中的上乘之选。,itemName_1056006,itemName_1056006,itemDesc_1056006,"[105,106]",22,6,180000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1056006,iconitem105,1800,0,[1002],0.0228310502283105,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056007,大溪地黑珍珠,产自法属波利尼西亚盐湖的黑唇蚌类，体色以黑色为基调，伴有孔雀绿、茄紫、铂金灰等丰富晕彩。颗粒大，珠光强烈，有“珠中皇后”美誉，是珍珠里最富神秘魅力的品类。,itemName_1056007,itemName_1056007,itemDesc_1056007,"[105,103]",11,6,71500,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056007,iconitem105,715,0,[1002],0.00906900050735667,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056008,金绿猫眼石,特指具有猫眼效应的金绿宝石，当被切割成弧面时，在光线下出现一条锐利灵活的亮带。以蜜黄色为佳，眼线需清晰、居中、灵活。是最珍贵的猫眼石，被誉为“宝石中的灵眸”。,itemName_1056008,itemName_1056008,itemDesc_1056008,[105],11,6,94500,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056008,iconitem105,945,0,[1002],0.011986301369863,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056009,维纳斯级澳洲白珠,产自澳洲银唇贝的白色南洋珍珠的最高品质等级。要求珠层极厚，光泽如镜面般强烈，形状正圆，表面洁净无瑕。体积通常较大，散发出纯净高雅的银色光泽，堪称珍珠之王。,itemName_1056009,itemName_1056009,itemDesc_1056009,[105],11,6,56000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056009,iconitem105,560,0,[1002],0.00710299340436327,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056010,钻石原石（巨粒）,开采出的未经切割打磨的天然金刚石晶体，巨粒指重量异常巨大（如数百克拉以上）。形态多为八面体或菱形十二面体，表面常有溶蚀痕迹。如此巨大的原石本身已是自然奇迹，价值惊人。,itemName_1056010,itemName_1056010,itemDesc_1056010,[105],33,6,512000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,1,[0],[0],[[0]],0,[0],icon_1056010,iconitem105,5120,0,[1002],0.0649416539827499,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056011,星光红宝石,一种具星光效应的红宝石，内部有定向排列的金红石针状包裹体，在点光源照射下，弧面顶端显现出清晰的三条或六条星线。星光需完整、居中，是稀有且迷人的宝石品种。,itemName_1056011,itemName_1056011,itemDesc_1056011,[105],11,6,316000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056011,iconitem105,3160,0,[1002],0.0400811770674784,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056012,羊脂白玉籽和田玉,和田玉中最为名贵的种类，特指产自玉龙喀什河的次生矿籽料。质地温润如凝脂，洁白无瑕，油脂光泽极强，仅带少量皮色。是玉雕艺术的顶级材质，深受收藏家珍视。,itemName_1056012,itemName_1056012,itemDesc_1056012,"[105,106]",12,6,2516000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1056012,iconitem105,25160,0,[1002],0.319127346524607,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056013,非洲之心,名称可能指代某颗著名的巨大钻石或红色宝石（如红宝石），寓意其产自非洲且无比珍贵。通常象征着体积惊人、品质卓越、具有传奇色彩的单一宝石，具有极高的市场价值和知名度。,itemName_1056013,itemName_1056013,itemDesc_1056013,[105],11,6,13145200,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056013,iconitem105,131452,0,[1002],1.66732623033993,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056014,火焰欧泊,一种主体为橙红、红色，变彩效应相对较弱的欧泊。其颜色炽烈如火，透明度较高，常见于墨西哥产地。虽变彩不及黑欧泊强烈，但其热情奔放的体色独具魅力，非常受欢迎。,itemName_1056014,itemName_1056014,itemDesc_1056014,[105],11,6,457200,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056014,iconitem105,4572,0,[1002],0.0579908675799087,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1056015,黑王子红宝石,名称具有历史典故，实为一颗巨大的红色尖晶石，镶嵌于英国帝国王冠之上。它象征着历史上被误认为红宝石的著名传奇宝石，体积巨大，色彩深邃，承载着欧洲王室的权力与历史。,itemName_1056015,itemName_1056015,itemDesc_1056015,[105],11,6,3000000,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1056015,iconitem105,30000,0,[1002],0.380517503805175,"[0,106]","[1999999,1]",[0],Cube,1,[0],1,
1061001,粗陶泥偶,非洲部落风格陶偶，二十世纪末仿制，采用红陶手捏成型，釉色古朴，象征祖先庇佑与部落传承，适于陈列展示。,itemName_1061001,itemName_1061001,itemDesc_1061001,"[106,101]",12,1,107,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1061001,iconitem106,1,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061002,草编鲤鱼,中国北方农村风格麦秆编织，现代工艺品，鱼鳞纹理清晰，寓意年年有余，色彩鲜艳，充满乡土生活气息。,itemName_1061002,itemName_1061002,itemDesc_1061002,"[106,101]",21,1,205,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1061002,iconitem106,2,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061003,棕榈叶篮,东南亚渔民日常容器仿制品，二十一世纪初编成，采用棕榈叶交叉编织技法，轻便耐用，带有自然清香。,itemName_1061003,itemName_1061003,itemDesc_1061003,"[106,101]",21,1,315,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1061003,iconitem106,3,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061004,桦树皮盒,西伯利亚原住民风格收纳盒，现代仿制，盒面刻有驯鹿与森林纹样，源自当地古老传说，用于存放小件物品。,itemName_1061004,itemName_1061004,itemDesc_1061004,"[106,101]",22,1,384,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1061004,iconitem106,4,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061005,黏土哨笛,南美安第斯山脉风格乐器，当代仿制，采用高原黏土烧制，音色清亮悠远，常用于传统节日庆典表演。,itemName_1061005,itemName_1061005,itemDesc_1061005,"[106,101]",11,1,135,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1061005,iconitem106,1,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061006,贝币串,所罗门群岛风格货币仿制品，现代工艺制作，砗磲贝穿孔打磨，还原南太平洋原始贸易形态。,itemName_1061006,itemName_1061006,itemDesc_1061006,"[106,105]",22,1,142,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1061006,iconitem106,1,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061007,木雕小鱼,北欧渔民风格松木雕刻，现代工艺品，造型简练流畅，表面涂有防水桐油，象征航海平安与丰收。,itemName_1061007,itemName_1061007,itemDesc_1061007,"[106,101]",11,1,149,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1061007,iconitem106,1,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061008,骨针筒,阿拉斯加因纽特风格缝纫工具，当代仿制，以合成材料模仿驯鹿骨质感，简朴实用，展现北极生活智慧。,itemName_1061008,itemName_1061008,itemDesc_1061008,[106],21,1,156,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1061008,iconitem106,2,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061009,绳编网兜,秘鲁渔夫风格网兜，当代苎麻纤维编织，网眼均匀结实，再现古代安第斯山脉捕鱼工具形制。,itemName_1061009,itemName_1061009,itemDesc_1061009,"[106,101]",22,1,411,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1061009,iconitem106,4,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1061010,窗花剪纸,中国桐庐的民间镂空艺术，以手工雕刻福字、生肖等吉祥图案著称。红纸映衬千家万户的窗棂，将富春江畔的灵秀山水与新春祝愿刻进方寸之间，是装点年味的非遗珍宝。,itemName_1061010,itemName_1061010,itemDesc_1061010,"[106,110,101]",22,1,377,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1061010,iconitem106,4,0,[1002],0,"[0,101]","[1999999,1]",[0],Cube,1,[0],1,
1062001,锡制酒壶,马来西亚皇室风格酒壶，现代匠人锻打，壶身浮雕莲花纹，锡材抗氧化，兼具实用与收藏价值。,itemName_1062001,itemName_1062001,itemDesc_1062001,"[106,109]",11,2,734,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1062001,iconitem106,7,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062002,蜡染方巾,印尼爪哇岛风格蜡染布，当代手工制作，几何图腾对称严谨，以蓝靛染色，展现热带民族艺术特色。,itemName_1062002,itemName_1062002,itemDesc_1062002,"[106,101]",22,2,1274,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1062002,iconitem106,13,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062003,竹节笔,中国清代湘妃竹毛笔仿制，近年制作，笔杆保留天然斑点，狼毫笔尖饱满，适合书法创作。,itemName_1062003,itemName_1062003,itemDesc_1062003,"[106,110]",12,2,794,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1062003,iconitem106,8,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062004,玛瑙棋,伊朗波斯风格双陆棋子，现代玛瑙打磨，红白双色对比鲜明，棋盘游戏盛行于古代丝绸之路。,itemName_1062004,itemName_1062004,itemDesc_1062004,"[106,105]",22,2,458,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1062004,iconitem106,5,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062005,皮箭囊,匈牙利游骑兵风格箭囊，当代仿制，牛皮鞣制坚硬，镶有铜钉与皮穗，再现中世纪欧洲军事用品。,itemName_1062005,itemName_1062005,itemDesc_1062005,"[106,104]",12,2,1426,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1062005,iconitem106,14,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062006,珊瑚珠,意大利西西里风格首饰，现代红珊瑚仿制，珠体圆润光泽，曾为地中海沿岸贵族珍爱之物。,itemName_1062006,itemName_1062006,itemDesc_1062006,"[106,105]",11,2,252,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1062006,iconitem106,3,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062007,陶埙,中国半坡遗址风格乐器仿制，二十世纪末烧制，五音孔设计，音色浑厚，传承六千年古乐遗韵。,itemName_1062007,itemName_1062007,itemDesc_1062007,"[106,101]",11,2,269,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1062007,iconitem106,3,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062008,木梭子,法国里昂纺织工具仿制品，现代樱桃木制作，表面抛光细腻，见证欧洲丝绸工业历史演变。,itemName_1062008,itemName_1062008,itemDesc_1062008,[106],21,2,514,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1062008,iconitem106,5,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062009,贝雕画,葡萄牙航海风格装饰画，当代贝雕工艺，圣母像主题细致，背景为帆船与海浪，富有海洋气息。,itemName_1062009,itemName_1062009,itemDesc_1062009,"[106,110,101]",22,2,907,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1062009,iconitem106,9,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1062010,玉扣,中国明代风格青玉带扣仿制，近年雕刻，云纹浮雕流畅，玉质温润，为古代服饰重要配件。,itemName_1062010,itemName_1062010,itemDesc_1062010,[106],11,2,319,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1062010,iconitem106,3,0,[1002],0,"[0,102]","[2999999,1]",[0],Cube,1,[0],1,
1063001,景泰蓝镯,中国清代宫廷珐琅手镯仿制品，二十世纪末制作，钴蓝釉底缠枝莲纹，金属丝掐线精细华美。,itemName_1063001,itemName_1063001,itemDesc_1063001,"[106,103]",11,3,1050,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1063001,iconitem106,11,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1063002,银丝笔筒,土耳其奥斯曼风格镂空笔筒，现代银丝编织，筒身呈六角形，花纹繁复，展现伊斯兰金属工艺。,itemName_1063002,itemName_1063002,itemDesc_1063002,"[106,110]",12,3,1985,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1063002,iconitem106,20,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1063003,檀香折扇,印度老山檀香木折扇仿制，现代透雕工艺，扇骨镂空莲花纹，开合间香韵绵长，宜赏宜用。,itemName_1063003,itemName_1063003,itemDesc_1063003,"[106,110,101]",21,3,2079,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,5,[0],[0],[[0]],0,[0],icon_1063003,iconitem106,21,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1063004,铜镇纸,埃及象形文字镇纸仿制，二十世纪末铸造，圣甲虫造型古拙，纸面刻有祝福经文，沉稳压手。,itemName_1063004,itemName_1063004,itemDesc_1063004,[106],22,3,3623,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,3,[0],[0],[[0]],0,[0],icon_1063004,iconitem106,36,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
1063005,琉璃盏,意大利威尼斯穆拉诺琉璃盏仿制品，现代吹制，盏身虹彩釉流动变幻，如油画般绚丽多彩。,itemName_1063005,itemName_1063005,itemDesc_1063005,"[106,105,101]",11,3,1260,0,1,1,0,"[10,5]",0,"[[2000,50],[4000,200],[10000,500],[999999,900]]",1,10,[0],[0],[[0]],0,[0],icon_1063005,iconitem106,13,0,[1002],0,"[0,103]","[2999999,1]",[0],Cube,1,[0],1,
