group_id,col_1,col_2,weight_type,items_list
201051,角色105AI道具使用1地图,,2,"[[11,100101,1,1,500],[11,100102,1,1,200],[11,100104,1,1,2000],[11,100105,1,1,500],[11,100106,1,1,200],[11,100110,1,1,2000],[11,100111,1,1,500],[11,100112,1,1,333],[11,100113,1,1,200],[11,100116,1,1,2000],[11,100117,1,1,500],[11,100118,1,1,200],[11,100119,1,1,50],[11,100122,1,1,1000],[11,100123,1,1,500],[11,100124,1,1,200],[11,100125,1,1,50],[11,100128,1,1,2000],[11,100129,1,1,667],[11,100130,1,1,200],[11,100131,1,1,67],[11,100132,1,1,33],[11,100135,1,1,2000],[11,100136,1,1,667],[11,100137,1,1,200],[11,100138,1,1,67],[11,100153,1,1,600],[11,100165,1,1,667],[11,100166,1,1,333],[11,100167,1,1,200],[11,100168,1,1,200]]"
201052,角色105AI道具使用2地图,,2,"[[11,100101,1,1,600],[11,100102,1,1,250],[11,100104,1,1,1900],[11,100105,1,1,600],[11,100106,1,1,250],[11,100110,1,1,1900],[11,100111,1,1,600],[11,100112,1,1,400],[11,100113,1,1,250],[11,100116,1,1,1900],[11,100117,1,1,600],[11,100118,1,1,250],[11,100119,1,1,60],[11,100122,1,1,980],[11,100123,1,1,600],[11,100124,1,1,250],[11,100125,1,1,60],[11,100128,1,1,1900],[11,100129,1,1,800],[11,100130,1,1,250],[11,100131,1,1,75],[11,100132,1,1,40],[11,100135,1,1,1900],[11,100136,1,1,800],[11,100137,1,1,250],[11,100138,1,1,75],[11,100153,1,1,800],[11,100165,1,1,750],[11,100166,1,1,400],[11,100167,1,1,250],[11,100168,1,1,250]]"
201053,角色105AI道具使用3地图,,2,"[[11,100101,1,1,700],[11,100102,1,1,300],[11,100104,1,1,1800],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100110,1,1,1800],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100122,1,1,960],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100153,1,1,1000],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
201054,角色105AI道具使用4地图,,2,"[[11,100100,1,1,30],[11,100101,1,1,800],[11,100102,1,1,350],[11,100103,1,1,30],[11,100104,1,1,1700],[11,100105,1,1,800],[11,100106,1,1,350],[11,100107,1,1,80],[11,100108,1,1,30],[11,100110,1,1,1700],[11,100111,1,1,800],[11,100112,1,1,600],[11,100113,1,1,350],[11,100114,1,1,30],[11,100115,1,1,80],[11,100116,1,1,1700],[11,100117,1,1,800],[11,100118,1,1,350],[11,100119,1,1,80],[11,100120,1,1,30],[11,100122,1,1,940],[11,100123,1,1,800],[11,100124,1,1,350],[11,100125,1,1,80],[11,100128,1,1,1700],[11,100129,1,1,1100],[11,100130,1,1,350],[11,100131,1,1,105],[11,100132,1,1,60],[11,100135,1,1,1700],[11,100136,1,1,1100],[11,100137,1,1,350],[11,100138,1,1,105],[11,100139,1,1,30],[11,100153,1,1,1200],[11,100161,1,1,100],[11,100162,1,1,100],[11,100163,1,1,80],[11,100164,1,1,60],[11,100165,1,1,1100],[11,100166,1,1,600],[11,100167,1,1,350],[11,100168,1,1,350],[11,100169,1,1,80],[11,100170,1,1,80],[11,100171,1,1,80],[11,100172,1,1,80],[11,100173,1,1,80]]"
201055,角色105AI道具使用5地图,,2,"[[11,100100,1,1,50],[11,100101,1,1,700],[11,100102,1,1,300],[11,100103,1,1,50],[11,100104,1,1,1600],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,100],[11,100108,1,1,50],[11,100110,1,1,1600],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100114,1,1,50],[11,100115,1,1,100],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100120,1,1,50],[11,100121,1,1,10],[11,100122,1,1,900],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,100],[11,100126,1,1,20],[11,100127,1,1,5],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,80],[11,100133,1,1,30],[11,100134,1,1,20],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100139,1,1,50],[11,100153,1,1,1400],[11,100161,1,1,120],[11,100162,1,1,120],[11,100163,1,1,100],[11,100164,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,100],[11,100170,1,1,100],[11,100171,1,1,100],[11,100172,1,1,100],[11,100173,1,1,100]]"
201061,角色106AI道具使用1地图,,2,"[[11,100101,1,1,500],[11,100102,1,1,200],[11,100104,1,1,2000],[11,100105,1,1,500],[11,100106,1,1,200],[11,100110,1,1,2000],[11,100111,1,1,500],[11,100112,1,1,333],[11,100113,1,1,200],[11,100116,1,1,2000],[11,100117,1,1,500],[11,100118,1,1,200],[11,100119,1,1,50],[11,100122,1,1,1000],[11,100123,1,1,500],[11,100124,1,1,200],[11,100125,1,1,50],[11,100128,1,1,2000],[11,100129,1,1,667],[11,100130,1,1,200],[11,100131,1,1,67],[11,100132,1,1,33],[11,100135,1,1,2000],[11,100136,1,1,667],[11,100137,1,1,200],[11,100138,1,1,67],[11,100153,1,1,600],[11,100157,1,1,600],[11,100165,1,1,667],[11,100166,1,1,333],[11,100167,1,1,200],[11,100168,1,1,200]]"
201062,角色106AI道具使用2地图,,2,"[[11,100101,1,1,600],[11,100102,1,1,250],[11,100104,1,1,1900],[11,100105,1,1,600],[11,100106,1,1,250],[11,100110,1,1,1900],[11,100111,1,1,600],[11,100112,1,1,400],[11,100113,1,1,250],[11,100116,1,1,1900],[11,100117,1,1,600],[11,100118,1,1,250],[11,100119,1,1,60],[11,100122,1,1,980],[11,100123,1,1,600],[11,100124,1,1,250],[11,100125,1,1,60],[11,100128,1,1,1900],[11,100129,1,1,800],[11,100130,1,1,250],[11,100131,1,1,75],[11,100132,1,1,40],[11,100135,1,1,1900],[11,100136,1,1,800],[11,100137,1,1,250],[11,100138,1,1,75],[11,100153,1,1,800],[11,100157,1,1,800],[11,100165,1,1,750],[11,100166,1,1,400],[11,100167,1,1,250],[11,100168,1,1,250]]"
201063,角色106AI道具使用3地图,,2,"[[11,100101,1,1,700],[11,100102,1,1,300],[11,100104,1,1,1800],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100110,1,1,1800],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100122,1,1,960],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100153,1,1,1000],[11,100157,1,1,1000],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
201064,角色106AI道具使用4地图,,2,"[[11,100100,1,1,30],[11,100101,1,1,800],[11,100102,1,1,350],[11,100103,1,1,30],[11,100104,1,1,1700],[11,100105,1,1,800],[11,100106,1,1,350],[11,100107,1,1,80],[11,100108,1,1,30],[11,100110,1,1,1700],[11,100111,1,1,800],[11,100112,1,1,600],[11,100113,1,1,350],[11,100114,1,1,30],[11,100115,1,1,80],[11,100116,1,1,1700],[11,100117,1,1,800],[11,100118,1,1,350],[11,100119,1,1,80],[11,100120,1,1,30],[11,100122,1,1,940],[11,100123,1,1,800],[11,100124,1,1,350],[11,100125,1,1,80],[11,100128,1,1,1700],[11,100129,1,1,1100],[11,100130,1,1,350],[11,100131,1,1,105],[11,100132,1,1,60],[11,100135,1,1,1700],[11,100136,1,1,1100],[11,100137,1,1,350],[11,100138,1,1,105],[11,100139,1,1,30],[11,100153,1,1,1200],[11,100157,1,1,1200],[11,100161,1,1,100],[11,100162,1,1,100],[11,100163,1,1,80],[11,100164,1,1,60],[11,100165,1,1,1100],[11,100166,1,1,600],[11,100167,1,1,350],[11,100168,1,1,350],[11,100169,1,1,80],[11,100170,1,1,80],[11,100171,1,1,80],[11,100172,1,1,80],[11,100173,1,1,80]]"
201065,角色106AI道具使用5地图,,2,"[[11,100100,1,1,50],[11,100101,1,1,700],[11,100102,1,1,300],[11,100103,1,1,50],[11,100104,1,1,1600],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,100],[11,100108,1,1,50],[11,100110,1,1,1600],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100114,1,1,50],[11,100115,1,1,100],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100120,1,1,50],[11,100121,1,1,10],[11,100122,1,1,900],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,100],[11,100126,1,1,20],[11,100127,1,1,5],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,80],[11,100133,1,1,30],[11,100134,1,1,20],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100139,1,1,50],[11,100153,1,1,1400],[11,100157,1,1,1400],[11,100161,1,1,120],[11,100162,1,1,120],[11,100163,1,1,100],[11,100164,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,100],[11,100170,1,1,100],[11,100171,1,1,100],[11,100172,1,1,100],[11,100173,1,1,100]]"
201071,角色107AI道具使用1地图,,2,"[[11,100101,1,1,500],[11,100102,1,1,200],[11,100104,1,1,2000],[11,100105,1,1,500],[11,100106,1,1,200],[11,100110,1,1,2000],[11,100111,1,1,500],[11,100112,1,1,333],[11,100113,1,1,200],[11,100116,1,1,2000],[11,100117,1,1,500],[11,100118,1,1,200],[11,100119,1,1,50],[11,100122,1,1,1000],[11,100123,1,1,500],[11,100124,1,1,200],[11,100125,1,1,50],[11,100128,1,1,2000],[11,100129,1,1,667],[11,100130,1,1,200],[11,100131,1,1,67],[11,100132,1,1,33],[11,100135,1,1,2000],[11,100136,1,1,667],[11,100137,1,1,200],[11,100138,1,1,67],[11,100151,1,1,200],[11,100152,1,1,200],[11,100153,1,1,200],[11,100154,1,1,200],[11,100155,1,1,200],[11,100156,1,1,200],[11,100157,1,1,200],[11,100158,1,1,200],[11,100159,1,1,200],[11,100160,1,1,200],[11,100165,1,1,667],[11,100166,1,1,333],[11,100167,1,1,200],[11,100168,1,1,200]]"
201072,角色107AI道具使用2地图,,2,"[[11,100101,1,1,600],[11,100102,1,1,250],[11,100104,1,1,1900],[11,100105,1,1,600],[11,100106,1,1,250],[11,100110,1,1,1900],[11,100111,1,1,600],[11,100112,1,1,400],[11,100113,1,1,250],[11,100116,1,1,1900],[11,100117,1,1,600],[11,100118,1,1,250],[11,100119,1,1,60],[11,100122,1,1,980],[11,100123,1,1,600],[11,100124,1,1,250],[11,100125,1,1,60],[11,100128,1,1,1900],[11,100129,1,1,800],[11,100130,1,1,250],[11,100131,1,1,75],[11,100132,1,1,40],[11,100135,1,1,1900],[11,100136,1,1,800],[11,100137,1,1,250],[11,100138,1,1,75],[11,100151,1,1,250],[11,100152,1,1,250],[11,100153,1,1,250],[11,100154,1,1,250],[11,100155,1,1,250],[11,100156,1,1,250],[11,100157,1,1,250],[11,100158,1,1,250],[11,100159,1,1,250],[11,100160,1,1,250],[11,100165,1,1,750],[11,100166,1,1,400],[11,100167,1,1,250],[11,100168,1,1,250]]"
201073,角色107AI道具使用3地图,,2,"[[11,100101,1,1,700],[11,100102,1,1,300],[11,100104,1,1,1800],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100110,1,1,1800],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100122,1,1,960],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100151,1,1,300],[11,100152,1,1,300],[11,100153,1,1,300],[11,100154,1,1,300],[11,100155,1,1,300],[11,100156,1,1,300],[11,100157,1,1,300],[11,100158,1,1,300],[11,100159,1,1,300],[11,100160,1,1,300],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
201074,角色107AI道具使用4地图,,2,"[[11,100100,1,1,30],[11,100101,1,1,800],[11,100102,1,1,350],[11,100103,1,1,30],[11,100104,1,1,1700],[11,100105,1,1,800],[11,100106,1,1,350],[11,100107,1,1,80],[11,100108,1,1,30],[11,100110,1,1,1700],[11,100111,1,1,800],[11,100112,1,1,600],[11,100113,1,1,350],[11,100114,1,1,30],[11,100115,1,1,80],[11,100116,1,1,1700],[11,100117,1,1,800],[11,100118,1,1,350],[11,100119,1,1,80],[11,100120,1,1,30],[11,100122,1,1,940],[11,100123,1,1,800],[11,100124,1,1,350],[11,100125,1,1,80],[11,100128,1,1,1700],[11,100129,1,1,1100],[11,100130,1,1,350],[11,100131,1,1,105],[11,100132,1,1,60],[11,100135,1,1,1700],[11,100136,1,1,1100],[11,100137,1,1,350],[11,100138,1,1,105],[11,100139,1,1,30],[11,100151,1,1,350],[11,100152,1,1,350],[11,100153,1,1,350],[11,100154,1,1,350],[11,100155,1,1,350],[11,100156,1,1,350],[11,100157,1,1,350],[11,100158,1,1,350],[11,100159,1,1,350],[11,100160,1,1,350],[11,100161,1,1,100],[11,100162,1,1,100],[11,100163,1,1,80],[11,100164,1,1,60],[11,100165,1,1,1100],[11,100166,1,1,600],[11,100167,1,1,350],[11,100168,1,1,350],[11,100169,1,1,80],[11,100170,1,1,80],[11,100171,1,1,80],[11,100172,1,1,80],[11,100173,1,1,80]]"
201075,角色107AI道具使用5地图,,2,"[[11,100100,1,1,50],[11,100101,1,1,700],[11,100102,1,1,300],[11,100103,1,1,50],[11,100104,1,1,1600],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,100],[11,100108,1,1,50],[11,100110,1,1,1600],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100114,1,1,50],[11,100115,1,1,100],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100120,1,1,50],[11,100121,1,1,10],[11,100122,1,1,900],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,100],[11,100126,1,1,20],[11,100127,1,1,5],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,80],[11,100133,1,1,30],[11,100134,1,1,20],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100139,1,1,50],[11,100140,1,1,30],[11,100151,1,1,300],[11,100152,1,1,300],[11,100153,1,1,300],[11,100154,1,1,300],[11,100155,1,1,300],[11,100156,1,1,300],[11,100157,1,1,300],[11,100158,1,1,300],[11,100159,1,1,300],[11,100160,1,1,300],[11,100161,1,1,120],[11,100162,1,1,120],[11,100163,1,1,100],[11,100164,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,100],[11,100170,1,1,100],[11,100171,1,1,100],[11,100172,1,1,100],[11,100173,1,1,100]]"
201081,角色108AI道具使用1地图,,2,"[[11,100101,1,1,500],[11,100102,1,1,200],[11,100105,1,1,500],[11,100106,1,1,200],[11,100111,1,1,500],[11,100112,1,1,333],[11,100113,1,1,200],[11,100117,1,1,500],[11,100118,1,1,200],[11,100119,1,1,50],[11,100123,1,1,500],[11,100124,1,1,200],[11,100125,1,1,50],[11,100128,1,1,2000],[11,100129,1,1,667],[11,100130,1,1,200],[11,100131,1,1,67],[11,100132,1,1,33],[11,100135,1,1,2000],[11,100136,1,1,667],[11,100137,1,1,200],[11,100138,1,1,67],[11,100151,1,1,200],[11,100152,1,1,200],[11,100153,1,1,200],[11,100154,1,1,200],[11,100155,1,1,200],[11,100156,1,1,200],[11,100157,1,1,200],[11,100158,1,1,200],[11,100159,1,1,200],[11,100160,1,1,200],[11,100165,1,1,667],[11,100166,1,1,333],[11,100167,1,1,200],[11,100168,1,1,200]]"
201082,角色108AI道具使用2地图,,2,"[[11,100101,1,1,600],[11,100102,1,1,250],[11,100105,1,1,600],[11,100106,1,1,250],[11,100111,1,1,600],[11,100112,1,1,400],[11,100113,1,1,250],[11,100117,1,1,600],[11,100118,1,1,250],[11,100119,1,1,60],[11,100123,1,1,600],[11,100124,1,1,250],[11,100125,1,1,60],[11,100128,1,1,1900],[11,100129,1,1,800],[11,100130,1,1,250],[11,100131,1,1,75],[11,100132,1,1,40],[11,100135,1,1,1900],[11,100136,1,1,800],[11,100137,1,1,250],[11,100138,1,1,75],[11,100151,1,1,250],[11,100152,1,1,250],[11,100153,1,1,250],[11,100154,1,1,250],[11,100155,1,1,250],[11,100156,1,1,250],[11,100157,1,1,250],[11,100158,1,1,250],[11,100159,1,1,250],[11,100160,1,1,250],[11,100165,1,1,750],[11,100166,1,1,400],[11,100167,1,1,250],[11,100168,1,1,250]]"
201083,角色108AI道具使用3地图,,2,"[[11,100101,1,1,700],[11,100102,1,1,300],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100151,1,1,300],[11,100152,1,1,300],[11,100153,1,1,300],[11,100154,1,1,300],[11,100155,1,1,300],[11,100156,1,1,300],[11,100157,1,1,300],[11,100158,1,1,300],[11,100159,1,1,300],[11,100160,1,1,300],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
201084,角色108AI道具使用4地图,,2,"[[11,100100,1,1,30],[11,100101,1,1,800],[11,100102,1,1,350],[11,100103,1,1,30],[11,100105,1,1,800],[11,100106,1,1,350],[11,100107,1,1,80],[11,100108,1,1,30],[11,100111,1,1,800],[11,100112,1,1,600],[11,100113,1,1,350],[11,100114,1,1,30],[11,100115,1,1,80],[11,100117,1,1,800],[11,100118,1,1,350],[11,100119,1,1,80],[11,100120,1,1,30],[11,100123,1,1,800],[11,100124,1,1,350],[11,100125,1,1,80],[11,100128,1,1,1700],[11,100129,1,1,1100],[11,100130,1,1,350],[11,100131,1,1,105],[11,100132,1,1,60],[11,100135,1,1,1700],[11,100136,1,1,1100],[11,100137,1,1,350],[11,100138,1,1,105],[11,100139,1,1,30],[11,100151,1,1,350],[11,100152,1,1,350],[11,100153,1,1,350],[11,100154,1,1,350],[11,100155,1,1,350],[11,100156,1,1,350],[11,100157,1,1,350],[11,100158,1,1,350],[11,100159,1,1,350],[11,100160,1,1,350],[11,100161,1,1,100],[11,100162,1,1,100],[11,100163,1,1,80],[11,100164,1,1,60],[11,100165,1,1,1100],[11,100166,1,1,600],[11,100167,1,1,350],[11,100168,1,1,350],[11,100169,1,1,80],[11,100170,1,1,80],[11,100171,1,1,80],[11,100172,1,1,80],[11,100173,1,1,80]]"
201085,角色108AI道具使用5地图,,2,"[[11,100100,1,1,50],[11,100101,1,1,700],[11,100102,1,1,300],[11,100103,1,1,50],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,100],[11,100108,1,1,50],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100114,1,1,50],[11,100115,1,1,100],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100120,1,1,50],[11,100121,1,1,10],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,100],[11,100126,1,1,20],[11,100127,1,1,5],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,80],[11,100133,1,1,30],[11,100134,1,1,20],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100139,1,1,50],[11,100140,1,1,30],[11,100151,1,1,300],[11,100152,1,1,300],[11,100153,1,1,300],[11,100154,1,1,300],[11,100155,1,1,300],[11,100156,1,1,300],[11,100157,1,1,300],[11,100158,1,1,300],[11,100159,1,1,300],[11,100160,1,1,300],[11,100161,1,1,120],[11,100162,1,1,120],[11,100163,1,1,100],[11,100164,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,100],[11,100170,1,1,100],[11,100171,1,1,100],[11,100172,1,1,100],[11,100173,1,1,100]]"
201091,角色109AI道具使用1地图,,2,"[[11,100101,1,1,500],[11,100102,1,1,200],[11,100104,1,1,2000],[11,100105,1,1,500],[11,100106,1,1,200],[11,100110,1,1,2000],[11,100111,1,1,500],[11,100112,1,1,333],[11,100113,1,1,200],[11,100116,1,1,2000],[11,100117,1,1,500],[11,100118,1,1,200],[11,100119,1,1,50],[11,100122,1,1,1000],[11,100123,1,1,500],[11,100124,1,1,200],[11,100125,1,1,50],[11,100128,1,1,2000],[11,100129,1,1,667],[11,100130,1,1,200],[11,100131,1,1,67],[11,100132,1,1,33],[11,100135,1,1,2000],[11,100136,1,1,667],[11,100137,1,1,200],[11,100138,1,1,67],[11,100152,1,1,600],[11,100165,1,1,667],[11,100166,1,1,333],[11,100167,1,1,200],[11,100168,1,1,200]]"
201092,角色109AI道具使用2地图,,2,"[[11,100101,1,1,600],[11,100102,1,1,250],[11,100104,1,1,1900],[11,100105,1,1,600],[11,100106,1,1,250],[11,100110,1,1,1900],[11,100111,1,1,600],[11,100112,1,1,400],[11,100113,1,1,250],[11,100116,1,1,1900],[11,100117,1,1,600],[11,100118,1,1,250],[11,100119,1,1,60],[11,100122,1,1,980],[11,100123,1,1,600],[11,100124,1,1,250],[11,100125,1,1,60],[11,100128,1,1,1900],[11,100129,1,1,800],[11,100130,1,1,250],[11,100131,1,1,75],[11,100132,1,1,40],[11,100135,1,1,1900],[11,100136,1,1,800],[11,100137,1,1,250],[11,100138,1,1,75],[11,100152,1,1,800],[11,100165,1,1,750],[11,100166,1,1,400],[11,100167,1,1,250],[11,100168,1,1,250]]"
201093,角色109AI道具使用3地图,,2,"[[11,100101,1,1,700],[11,100102,1,1,300],[11,100104,1,1,1800],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,70],[11,100110,1,1,1800],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100115,1,1,70],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100122,1,1,960],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,70],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,50],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100152,1,1,1000],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,70],[11,100170,1,1,70],[11,100171,1,1,70],[11,100172,1,1,70],[11,100173,1,1,70]]"
201094,角色109AI道具使用4地图,,2,"[[11,100100,1,1,30],[11,100101,1,1,800],[11,100102,1,1,350],[11,100103,1,1,30],[11,100104,1,1,1700],[11,100105,1,1,800],[11,100106,1,1,350],[11,100107,1,1,80],[11,100108,1,1,30],[11,100110,1,1,1700],[11,100111,1,1,800],[11,100112,1,1,600],[11,100113,1,1,350],[11,100114,1,1,30],[11,100115,1,1,80],[11,100116,1,1,1700],[11,100117,1,1,800],[11,100118,1,1,350],[11,100119,1,1,80],[11,100120,1,1,30],[11,100122,1,1,940],[11,100123,1,1,800],[11,100124,1,1,350],[11,100125,1,1,80],[11,100128,1,1,1700],[11,100129,1,1,1100],[11,100130,1,1,350],[11,100131,1,1,105],[11,100132,1,1,60],[11,100135,1,1,1700],[11,100136,1,1,1100],[11,100137,1,1,350],[11,100138,1,1,105],[11,100139,1,1,30],[11,100152,1,1,1200],[11,100161,1,1,100],[11,100162,1,1,100],[11,100163,1,1,80],[11,100164,1,1,60],[11,100165,1,1,1100],[11,100166,1,1,600],[11,100167,1,1,350],[11,100168,1,1,350],[11,100169,1,1,80],[11,100170,1,1,80],[11,100171,1,1,80],[11,100172,1,1,80],[11,100173,1,1,80]]"
201095,角色109AI道具使用5地图,,2,"[[11,100100,1,1,50],[11,100101,1,1,700],[11,100102,1,1,300],[11,100103,1,1,50],[11,100104,1,1,1600],[11,100105,1,1,700],[11,100106,1,1,300],[11,100107,1,1,100],[11,100108,1,1,50],[11,100110,1,1,1600],[11,100111,1,1,700],[11,100112,1,1,500],[11,100113,1,1,300],[11,100114,1,1,50],[11,100115,1,1,100],[11,100116,1,1,1800],[11,100117,1,1,700],[11,100118,1,1,300],[11,100119,1,1,70],[11,100120,1,1,50],[11,100121,1,1,10],[11,100122,1,1,900],[11,100123,1,1,700],[11,100124,1,1,300],[11,100125,1,1,100],[11,100126,1,1,20],[11,100127,1,1,5],[11,100128,1,1,1800],[11,100129,1,1,950],[11,100130,1,1,300],[11,100131,1,1,90],[11,100132,1,1,80],[11,100133,1,1,30],[11,100134,1,1,20],[11,100135,1,1,1800],[11,100136,1,1,950],[11,100137,1,1,300],[11,100138,1,1,90],[11,100139,1,1,50],[11,100152,1,1,1400],[11,100161,1,1,120],[11,100162,1,1,120],[11,100163,1,1,100],[11,100164,1,1,90],[11,100165,1,1,900],[11,100166,1,1,500],[11,100167,1,1,300],[11,100168,1,1,300],[11,100169,1,1,100],[11,100170,1,1,100],[11,100171,1,1,100],[11,100172,1,1,100],[11,100173,1,1,100]]"
